id,title,description,category
1534014,"Southside Youth Soccer League in St. Peterburg, Florida","Southside Youth Soccer League teaches fair play and good sportsmanship while making soccer fun in St. Petersburg, Florida.",Sports
1539860,"An Unofficial Manchester City FC Website: the Main Index Page! MCFC, Manchester City FC - An Unofficial Website",Happy To Be Blue! is An unofficial  website dedicated to Manchester City FC. Made by MCFC fans for MCFC fans.,Sports
1540177,"FANBASE | Links for Morecambe FC Rumours, Forum & News","Morecambe FC links directory for football news, transfer rumours, speculation, gossip and chat",Sports
1541529,"FANBASE | Links for Swansea City FC Rumours, Forum & News","Swansea City links directory for football news, transfer rumours, speculation, gossip and SCFC chat",Sports
1554984,St. Louis Elite Homepage,Home of the Saint Louis Elite Volleyball Club,Sports
1558514,Choosing a Health Care Provider Who Matches Your Parenting Philosophies,"Do you need help choosing a health care provider who matches your parenting philosophies? If you want tips, click here for more information.",Sports
1560407,Loon Mountain Ski Patrol,The Loon Mountain Ski Patrol is a professional chapter of the National Ski Patrol.  These pages are posted as a service to the members of Loon's Ski Patrol. The information contained may be helpful to anyone interested in joining the ski patrol.,Sports
1482314,Herder Arabians,"Our mission is to preserve, improve, and maintain the purity of the Arabian breed. Our goal is to promote the amateur owner and continue the lineage that has made the Arabian horse so special. We choose bloodlines that carry type, elegance, charisma, beauty, stamina, intelligence, and sound workable conformation.",Sports
1486695,Hopeful Farm Sport Horses - Home,Breeding Top Quality Sport Horses since 1995!,Sports
1506842,Free Golf Ads - Advertise Your Used Golf Clubs On golfersXchange,Free Golf Ads - Advertise Your Used Golf Clubs Online - Place Your Golf Ad Today!,Sports
1514023,"Oom Yung Doe: Southern California Oom Yung Doe Schools (San Diego, Orange County)","Oom Yung Doe origin and history, school locations and events in Southern California.  Oom Yung Doe teaches Traditional Moo Doe (martial arts) that enables students of all ages to benefit from a wide variety of movements (hard, soft, long and short forms).",Sports
1514868,EastShore Aikikai - Smart Ceiling Fan Resources,Smart Ceiling Fan Resources,Sports
1515907,Halterman Karate Institute - Home,"Offering expert instruction in Karate, Kickboxing, Jiu Jitsu, Martial Arts, and Tai Chi. Located on 16 Pleasant Hill Road, Harrisonburg, Virginia. Phone 540-434-8824. International Federation of Chinese Martial Arts Member.",Sports
1518056,ScotROSS | Home,"ScotROSS is a school of Russian Martial Art. Based in Glasgow, Scotland and focusing on the Russian system of ROSS.",Sports
1522504,"TurnFast! Race Driving Techniques for Heel Toe Downshift, Driving Line, Cornering, Braking, and More","Technical articles and resources about enthusiast club racing with how-to articles on race driving techniques, car modifications, and more.",Sports
1529091,Loch Ness Marathon - Marathon and Running Festival in Scotland,"Loch Ness Marathon, a Monster Race - running alongside the shores of Loch Ness, the most famous loch in the world.",Sports
1531252,"Learn How To Inline Skate, Articles and News with PortlandSkate","Learn How To Inline Skate, Articles and News with PortlandSkate",Sports
1535865,International football,Reporting on the outcome of international football matches.,Sports
1538785,VoyForums: SW6.doc,Football,Sports
1541962,"FANBASE | Links for West Bromwich Albion Rumours, Forum & WBA News","West Brom links directory for football news, transfer rumours, speculation, gossip and WBA chat",Sports
1542007,WestHamOnline.net - WHO The Online West Ham Community,WestHamOnline.net : West Ham United Online Community,Sports
1542787,APFSCIL - APFSCIL Introduction,"APFSCIL The Association of Provincial Football Supporters' Clubs In London (usually referred to as APFSCIL) was formed in the mid-seventies and has grown from a handful of supporters' groups to a 44-member body, representing today well over 8,000 football",Sports
1557953,Devon County ASA,No description.,Sports
1464580,Ultimate Mets Database,"All-time stats for every Mets
player since 1962! Interactive club records search, photos, and much
more!",Sports
1485964,Deerpath Breeding and Development Stallion Management Foal Handling and Development Broodmare Care Horses for Sale Stallion Breeding Services Stallions Standing at Stud Live Cover Frozen Semen Breeding Guelph Toronto Canada,Deerpath Breeding and Development Stallion Management Foal Handling and Development Broodmare Care Horses for Sale Stallion Breeding Services Stallions Standing at Stud Live Cover Frozen Semen Breeding Guelph Toronto Canada,Sports
1492024,Stablewars Fantasy Wrestling & Forum,Stablewars Fantasy Wrestling and Forum,Sports
1498725,"AFL Football - AFL scores, AFL Football ladder, 2011 AFL fixture. Read the latest AFL Footy news.","AFL Football, AFL Fixture, AFL Ladder, AFL football scores. The 2011 AFL fixture and all the footy news for the AFL Football Season.",Sports
1507101,Home - Timewarp Golf - Hickory and Antique clubs,Hickory Golf Clubs UK - for Players and Collectors of Antique Hickory Golf Clubs and Vintage Golf Balls.,Sports
1507519,Home :: Capalaba Greyhound Racing Club,Capalaba Greyhound Racing Club,Sports
1507945,"West Side Gymnastics Copley, Ohio:Classes and Competitive Teams.",West  Side Gymnastics is located In Copley Ohio off os SR77.We offer a wide variety of gymnastics from preschool to competitive teams.Phone:330-666-9401,Sports
1509005,Zamboni Facts and Photos,"Information on Zamboni ice resurfacing machines and original photos from the NHL, local rinks and New England prep schools.",Sports
1509476,"Wildcats Ice Hockey Club, Perth, Western Australia.",Western Australia's friendliest Ice Hockey Club,Sports
1514505,Home | Aikido British Birankai,British Birankai aikido organisation. Martial arts.,Sports
1514729,Pinner Aikido Club London - Self-Defence - Martial-Arts,"Pinner Aikido Club London offers: classes aikido london, self-defence women, aikido martial-art london, martial-arts beginners, aikido dojo london and more.",Sports
1522431,Widget Rally Team - 2004 & 2008 USA Champions,Widget Rally Team - 2004 & 2008 USA Champions - Thanks for visiting the Widget Rally Team.  Check us out!  You can be a part of the action!,Sports
1524396,Two Faced Web Site : Home Page,Pete Williams and the legendary sprint bike TWO FACED,Sports
1528906,Barefoot Running: Barefoot Rick The Barefoot Runner,Barefoot Rick is one of the pioneer barefoot runners and Barefootrunner.Org is one of the original barefoot running websites.,Sports
1537472,Bradford City News - Bradford City,"Bradford City - A football fan's dream site: all the breaking news, live scores, results and match reports, prediction games, fan forums/messageboards, sports goods, competitions, in-depth statistics and full playing squad detail. The Unofficial Bradford City Footymad",Sports
1539773,Luton Town News -,"Luton Town - A football fan's dream site: all the breaking news, live scores, results and match reports, prediction games, fan forums/messageboards, sports goods, competitions, in-depth statistics and full playing squad detail. The Unofficial Luton Town Footymad",Sports
1539878,"FANBASE | Links for Manchester City FC Rumours, Forum & MCFC News","Manchester City links directory including MCFC football gossip, rumours, local news, messageboards, forums & Man City fan sites, independent supporter blogs & fan networks",Sports
1541672,Tottenham Hotspur News - SpursMAD,"Tottenham H. - A football fan's dream site: all the breaking news, live scores, results and match reports, prediction games, fan forums/messageboards, sports goods, competitions, in-depth statistics and full playing squad detail. The Unofficial Tottenham Hotspur Footymad",Sports
1562649,Hot Stuff International - EddieGilbert.com,"A tribute to Hot Stuff Eddie Gilbert. Includes biography, photo galleries and more. The only comprehensive Eddie Gilbert website in the world!",Sports
1462075,Native American Archery Equipment,A flint knapper recreates the past.,Sports
1462291,"Silver Fox Badminton Club, Woodley (near Reading), Berkshire, England","The Silver Fox Badminton Club meet every Thursday at Woodford Park in Woodley (near Reading), Berkshire, England.  We have several Ladies, Mixed and Men's doubles teams in the Reading and Bracknell badminton leagues.  We are a friendly club with a strong social side.",Sports
1465299,Beyond the Shadow of the Senators,"Beyond the Shadow of the Senators, a book by Brad Snyder, tells the story of the Homestead Grays, Negro League Baseball's most successful franchise, and how the fight to integrate baseball began not in Brooklyn with Jackie Robinson but in our nation's capital.",Sports
1469223,Golden State Warriors Forum,FAQ for the Warriorsworld Golden State Warriors forum and message board.,Sports
1484287,"Fjord Horse - Bluebird Lane | Fjord Horses for Dressage, Sport, and Pleasure","Fjord horse breeder and trainer, specializing in Dressage! Trained and young Fjord horses for sale. Standing top Fjord horse performance stallion Mogly, in Ontario Canada.",Sports
1487497,** The Digital Horse **,Web Development and Graphic Design,Sports
1491203,Games Info | Fund Your Passion,"If you are passionate about any games, you need to know how to fund and support it so you can enjoy it worry free for years to come! Click to find out more info.",Sports
